month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin,,,,,,,,
MAR_22,SALINE NASAL DROPS LOCAL,OTC,COUGH_COLD,2,3.00,4.50,6.00,9.00,3.00,33.3,,,,,,,,
MAR_22,SAMALIN JUNIOR COUGH SYRUP 125M,OTC,COUGH_COLD,2,4.20,7.00,8.40,14.00,5.60,40.0,,,,,,,,
MAR_22,SE'CLEAR EYE/EAR DROP 10ML BTL,OTC,EYE_EAR,3,8.50,12.00,25.50,36.00,10.50,29.2,,,,,,,,
MAR_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,3,6.55,9.00,19.65,27.00,7.35,27.2,,,,,,,,
MAR_22,SPRITE ZERO,OTC,FOOD,1,2.25,3.00,2.25,3.00,0.75,25.0,,,,,,,,
MAR_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,1,5.98,8.50,5.98,8.50,2.52,29.6,,,,,,,,
MAR_22,STREPSILS LOZENGES 24'S,OTC,COUGH_COLD,3,0.91,1.70,2.74,5.10,2.36,46.3,,,,,,,,
MAR_22,SURE DEO SPRAY,OTC,PERSONAL_CARE,1,15.20,20.00,15.20,20.00,4.80,24.0,,,,,,,,
MAR_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,3,10.50,14.50,31.50,43.50,12.00,27.6,,,,,,,,
MAR_22,TADOL 50MG CAPS,RX,ANALGESIC,10,2.42,3.30,24.20,33.00,8.80,26.7,,,,,,,,
MAR_22,TAGERA FORTE SECNIDAZOLE TABLET,RX,ANTI_INFECTION,2,5.21,7.50,10.42,15.00,4.58,30.5,,,,,,,,
MAR_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,7,6.80,10.00,47.60,70.00,22.40,32.0,,,,,,,,
MAR_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,3,0.95,1.50,2.84,4.50,1.66,36.9,,,,,,,,
MAR_22,TIME HERBAL MIXTURE,OTC,HERBAL,8,9.45,13.00,75.60,104.00,28.40,27.3,,,,,,,,
MAR_22,TOT HEMA TOTHEMA,OTC,VITAMINS,10,2.35,3.20,23.50,32.00,8.50,26.6,,,,,,,,
MAR_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,3,20.05,28.00,60.15,84.00,23.85,28.4,,,,,,,,
MAR_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,2,12.22,17.00,24.44,34.00,9.56,28.1,,,,,,,,
MAR_22,VENTOLIN INHALER SALBUMATOL 100,RX,RESP,1,27.53,37.00,27.53,37.00,9.47,25.6,,,,,,,,
MAR_22,VERMOX 500MG TABS,RX,DE_WORMER,15,8.35,11.47,125.30,172.00,46.70,27.2,,,,,,,,
MAR_22,VERMOX 500MG TABS,RX,DE_WORMER,3,7.98,11.00,23.94,33.00,9.06,27.5,,,,,,,,
MAR_22,VERMOX SUSP,RX,DE_WORMER,1,14.53,20.00,14.53,20.00,5.47,27.4,,,,,,,,
MAR_22,VERNA WATER 750ml,OTC,FOOD,41,0.88,1.50,36.08,61.50,25.42,41.3,,,,,,,,
MAR_22,VICTORY GARLIC BITTERS,OTC,HERBAL,2,9.00,12.50,18.00,25.00,7.00,28.0,,,,,,,,
MAR_22,VIGORIX FORTE 200ML,OTC,VITAMINS,5,9.22,13.00,46.10,65.00,18.90,29.1,,,,,,,,
MAR_22,VIKIL-22,OTC,VITAMINS,1,26.00,36.00,26.00,36.00,10.00,27.8,,,,,,,,
MAR_22,VIROL SYR 200ML,OTC,VITAMINS,5,6.20,9.00,31.00,45.00,14.00,31.1,,,,,,,,
MAR_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,2,7.75,12.00,15.50,24.00,8.50,35.4,,,,,,,,
MAR_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,2,9.85,13.50,19.70,27.00,7.30,27.0,,,,,,,,
MAR_22,VITAMIN B COMPLEX PHARMANOV_21A,OTC,VITAMINS,15,0.21,0.30,3.15,4.50,1.35,30.0,,,,,,,,
MAR_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,11,15.00,21.00,165.00,231.00,66.00,28.6,,,,,,,,
MAR_22,VOLTFAST SACHETS 50MG 30'S NOV_21A,OTC,ANALGESIC,7,1.49,2.10,10.43,14.70,4.27,29.0,,,,,,,,
MAR_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,2,60.87,83.00,121.74,166.00,44.26,26.7,,,,,,,,
MAR_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,1,56.80,77.00,56.80,77.00,20.20,26.2,,,,,,,,
MAR_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,1,6.00,8.50,6.00,8.50,2.50,29.4,,,,,,,,
MAR_22,WORMPLEX 400 TAB,RX,DE_WORMER,4,5.20,7.50,20.80,30.00,9.20,30.7,,,,,,,,
MAR_22,WORMPLEX 400 TAB,RX,DE_WORMER,5,5.20,7.50,26.00,37.50,11.50,30.7,,,,,,,,
MAR_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,2,5.00,10.00,10.00,20.00,10.00,50.0,,,,,,,,
MAR_22,ZENTEL SUSP,RX,DE_WORMER,5,9.45,13.00,47.25,65.00,17.75,27.3,,,,,,,,
MAR_22,ZENTEL TAB,RX,DE_WORMER,1,7.72,10.50,7.72,10.50,2.78,26.5,,,,,,,,
MAR_22,ZENTEL TAB,RX,DE_WORMER,3,6.33,9.00,18.99,27.00,8.01,29.7,,,,,,,,
MAR_22,"ZINC OXIDE PLASTER 4""'",OTC,VITAMINS,2,10.00,14.00,20.00,28.00,8.00,28.6,,,,,,,,
MAR_22,ZINCOFER CAP CAPSULES,OTC,VITAMINS,2,13.80,19.00,27.60,38.00,10.40,27.4,,,,,,,,
MAR_22,ZINCOFER SYR 200ML,OTC,VITAMINS,2,12.74,20.00,25.48,40.00,14.52,36.3,,,,,,,,
MAR_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,1,13.50,19.00,13.50,19.00,5.50,28.9,,,,,,,,
MAR_22,ZINCOVIT TABS,OTC,VITAMINS,3,18.50,26.00,55.50,78.00,22.50,28.8,,,,,,,,
MAR_22,ZIPMAN CAPS 30'S,OTC,SEX_HEALTH_M,1,14.50,20.00,14.50,20.00,5.50,27.5,,,,,,,,
MAR_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,4,9.50,13.00,38.00,52.00,14.00,26.9,,,,,,,,
MAR_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,1,11.50,16.00,11.50,16.00,4.50,28.1,,,,,,,,
MAR_22,ZUBES LOZENGES,OTC,COUGH_COLD,14,0.78,1.20,10.92,16.80,5.88,35.0,,,,,,,,
MAR_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,7,3.40,5.00,23.80,35.00,11.20,32.0,,,,,,,,
MAR_22,ZYMAX 250mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,4,5.98,10.00,23.92,40.00,16.08,40.2,,,,,,,,
MAR_22,ZYMAX 500mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,2,10.98,15.00,21.96,30.00,8.04,26.8,,,,,,,,
